UniqueID	Conference	ConferenceNo	Year	Subfield
2440	WCCFL	34	2016	other
2441	WCCFL	34	2016	other
2442	WCCFL	34	2016	other
2443	WCCFL	34	2016	other
2444	WCCFL	34	2016	other
2445	WCCFL	34	2016	other
2446	WCCFL	34	2016	other
2447	WCCFL	34	2016	other
2448	WCCFL	34	2016	other
2449	WCCFL	34	2016	other
2450	WCCFL	34	2016	other
2451	WCCFL	34	2016	other
2452	WCCFL	34	2016	other
2453	WCCFL	34	2016	other
2454	WCCFL	34	2016	other
2455	WCCFL	34	2016	other
2456	WCCFL	34	2016	other
2457	WCCFL	34	2016	other
2458	WCCFL	34	2016	other
2459	WCCFL	34	2016	other
2460	WCCFL	34	2016	other
2461	WCCFL	34	2016	other
2462	WCCFL	34	2016	other
2463	WCCFL	34	2016	other
2464	WCCFL	34	2016	other
2465	WCCFL	34	2016	other
2466	WCCFL	34	2016	other
2467	WCCFL	34	2016	other
2468	WCCFL	34	2016	other
2469	WCCFL	34	2016	other
2470	WCCFL	34	2016	other
2471	WCCFL	34	2016	other
2472	WCCFL	34	2016	other
2473	WCCFL	34	2016	other
2474	WCCFL	34	2016	other
2475	WCCFL	34	2016	other
2476	WCCFL	34	2016	other
2477	WCCFL	34	2016	other
2479	BLS	9	1983	other
2480	BLS	9	1983	other
2481	BLS	9	1983	other
2482	BLS	9	1983	other
2483	BLS	9	1983	other
2484	BLS	9	1983	other
2488	BLS	9	1983	other
2489	BLS	9	1983	other
2490	BLS	9	1983	other
2491	BLS	9	1983	other
2492	BLS	9	1983	other
2494	BLS	9	1983	other
2495	BLS	9	1983	other
2496	BLS	9	1983	other
2497	BLS	9	1983	other
2498	BLS	9	1983	other
2501	BLS	9	1983	other
2502	BLS	9	1983	other
2503	BLS	9	1983	other
2504	BLS	9	1983	other
2510	BLS	10	1984	other
2512	BLS	10	1984	other
2513	BLS	10	1984	other
2514	BLS	10	1984	other
2515	BLS	10	1984	other
2516	BLS	10	1984	other
2517	BLS	10	1984	other
2518	BLS	10	1984	other
2519	BLS	10	1984	other
2520	BLS	10	1984	other
2521	BLS	10	1984	other
2522	BLS	10	1984	other
2523	BLS	10	1984	other
2524	BLS	10	1984	other
2525	BLS	10	1984	other
2526	BLS	10	1984	other
2527	BLS	10	1984	other
2528	BLS	10	1984	other
2529	BLS	10	1984	other
2530	BLS	10	1984	other
2531	BLS	10	1984	other
2532	BLS	10	1984	other
2533	BLS	10	1984	other
2534	BLS	10	1984	other
2537	BLS	10	1984	other
2538	BLS	10	1984	other
2539	BLS	10	1984	other
2540	BLS	10	1984	other
2541	BLS	10	1984	other
2542	BLS	10	1984	other
2543	BLS	10	1984	other
2544	BLS	10	1984	other
2545	BLS	10	1984	other
2546	BLS	10	1984	other
2547	BLS	10	1984	other
2548	BLS	10	1984	other
2549	BLS	10	1984	other
2550	BLS	10	1984	other
2551	BLS	10	1984	other
2552	BLS	10	1984	other
2553	BLS	10	1984	other
2554	BLS	10	1984	other
2555	BLS	10	1984	other
2556	BLS	10	1984	other
2557	BLS	10	1984	other
